ligne_id;commande_id;produit_id;quantite;prix_unitaire;remise_pourcent;montant_ligne
LIG001911;CMD000655;PRD00078;3;29;0.0;87.0
LIG001912;CMD000655;PRD00030;2;189;0.0;378.0
LIG001913;CMD000655;PRD00093;3;19;0.0;57.0
LIG001914;CMD000656;PRD00058;2;249;15.0;423.3
LIG001915;CMD000656;PRD00072;1;39;0.0;39.0
LIG001916;CMD000656;PRD00084;3;25;0.0;75.0
LIG001917;CMD000656;PRD00008;1;999;15.0;849.15
LIG001918;CMD000656;PRD00045;2;89;10.0;160.2
LIG001919;CMD000657;PRD00085;2;35;10.0;63.0
LIG001920;CMD000657;PRD00058;3;249;15.0;634.95
LIG001921;CMD000658;PRD00079;1;15;15.0;12.75
LIG001922;CMD000659;PRD00032;1;59;0.0;59.0
LIG001923;CMD000659;PRD00077;1;69;15.0;58.65
LIG001924;CMD000660;PRD00049;2;599;0.0;1198.0
LIG001925;CMD000660;PRD00090;1;59;0.0;59.0
LIG001926;CMD000660;PRD00061;2;39;0.0;78.0
LIG001927;CMD000660;PRD00018;3;329;5.0;937.65
LIG001928;CMD000661;PRD00045;3;89;0.0;267.0
LIG001929;CMD000661;PRD00083;2;19;5.0;36.1
LIG001930;CMD000662;PRD00008;1;999;10.0;899.1
LIG001931;CMD000662;PRD00088;1;49;0.0;49.0
LIG001932;CMD000662;PRD00048;2;79;5.0;150.1
LIG001933;CMD000662;PRD00013;2;279;0.0;558.0
LIG001934;CMD000662;PRD00022;3;79;10.0;213.3
LIG001935;CMD000663;PRD00069;2;29;0.0;58.0
LIG001936;CMD000663;PRD00028;3;79;0.0;237.0
LIG001937;CMD000664;PRD00057;3;399;0.0;1197.0
LIG001938;CMD000664;PRD00004;3;599;0.0;1797.0
LIG001939;CMD000665;PRD00013;1;279;10.0;251.1
LIG001940;CMD000665;PRD00064;1;799;10.0;719.1
LIG001941;CMD000666;PRD00009;1;1299;5.0;1234.05
LIG001942;CMD000666;PRD00044;1;449;5.0;426.55
LIG001943;CMD000666;PRD00032;1;59;0.0;59.0
LIG001944;CMD000666;PRD00047;1;59;5.0;56.05
LIG001945;CMD000666;PRD00019;3;129;15.0;328.95
LIG001946;CMD000667;PRD00074;3;129;15.0;328.95
LIG001947;CMD000667;PRD00090;1;59;0.0;59.0
LIG001948;CMD000667;PRD00069;2;29;0.0;58.0
LIG001949;CMD000667;PRD00067;2;49;0.0;98.0
LIG001950;CMD000667;PRD00051;2;449;15.0;763.3
LIG001951;CMD000668;PRD00042;3;249;5.0;709.65
LIG001952;CMD000669;PRD00025;1;69;0.0;69.0
LIG001953;CMD000670;PRD00004;2;599;10.0;1078.2
LIG001954;CMD000670;PRD00007;1;1199;15.0;1019.15
LIG001955;CMD000670;PRD00039;2;149;15.0;253.3
LIG001956;CMD000670;PRD00050;3;299;10.0;807.3
LIG001957;CMD000670;PRD00025;1;69;10.0;62.1
LIG001958;CMD000671;PRD00010;2;799;0.0;1598.0
LIG001959;CMD000671;PRD00092;3;45;15.0;114.75
LIG001960;CMD000671;PRD00027;3;89;0.0;267.0
LIG001961;CMD000672;PRD00085;1;35;5.0;33.25
LIG001962;CMD000672;PRD00043;1;129;0.0;129.0
LIG001963;CMD000673;PRD00086;3;25;15.0;63.75
LIG001964;CMD000673;PRD00034;2;49;0.0;98.0
LIG001965;CMD000673;PRD00055;3;79;15.0;201.45
LIG001966;CMD000673;PRD00088;2;49;5.0;93.1
LIG001967;CMD000673;PRD00074;3;129;0.0;387.0
LIG001968;CMD000674;PRD00077;3;69;5.0;196.65
LIG001969;CMD000674;PRD00002;1;899;15.0;764.15
LIG001970;CMD000674;PRD00081;2;39;0.0;78.0
LIG001971;CMD000675;PRD00024;3;25;0.0;75.0
LIG001972;CMD000676;PRD00034;1;49;0.0;49.0
LIG001973;CMD000676;PRD00014;3;49;5.0;139.65
LIG001974;CMD000676;PRD00098;1;15;0.0;15.0
LIG001975;CMD000676;PRD00016;3;19;0.0;57.0
LIG001976;CMD000676;PRD00051;2;449;5.0;853.1
LIG001977;CMD000677;PRD00056;2;89;5.0;169.1
LIG001978;CMD000677;PRD00079;3;15;0.0;45.0
LIG001979;CMD000678;PRD00073;1;199;0.0;199.0
LIG001980;CMD000679;PRD00049;1;599;0.0;599.0
LIG001981;CMD000679;PRD00020;1;349;15.0;296.65
LIG001982;CMD000679;PRD00038;1;79;0.0;79.0
LIG001983;CMD000679;PRD00065;3;139;15.0;354.45
LIG001984;CMD000680;PRD00021;1;59;15.0;50.15
LIG001985;CMD000680;PRD00019;1;129;5.0;122.55
LIG001986;CMD000680;PRD00071;3;69;10.0;186.3
LIG001987;CMD000680;PRD00041;1;899;10.0;809.1
LIG001988;CMD000680;PRD00008;3;999;0.0;2997.0
LIG001989;CMD000681;PRD00049;1;599;10.0;539.1
LIG001990;CMD000682;PRD00070;3;89;15.0;226.95
LIG001991;CMD000682;PRD00010;2;799;0.0;1598.0
LIG001992;CMD000682;PRD00003;3;699;10.0;1887.3
LIG001993;CMD000682;PRD00084;2;25;5.0;47.5
LIG001994;CMD000682;PRD00061;3;39;0.0;117.0
LIG001995;CMD000683;PRD00059;2;39;0.0;78.0
LIG001996;CMD000683;PRD00069;1;29;0.0;29.0
LIG001997;CMD000684;PRD00056;2;89;0.0;178.0
LIG001998;CMD000685;PRD00052;2;89;5.0;169.1
LIG001999;CMD000685;PRD00054;3;149;5.0;424.65
LIG002000;CMD000686;PRD00027;3;89;0.0;267.0
LIG002001;CMD000686;PRD00032;3;59;15.0;150.45
LIG002002;CMD000686;PRD00028;3;79;0.0;237.0
LIG002003;CMD000686;PRD00092;2;45;10.0;81.0
LIG002004;CMD000686;PRD00025;2;69;0.0;138.0
LIG002005;CMD000687;PRD00039;1;149;0.0;149.0
LIG002006;CMD000687;PRD00100;1;19;0.0;19.0
LIG002007;CMD000687;PRD00080;3;49;0.0;147.0
LIG002008;CMD000687;PRD00053;3;699;5.0;1992.15
LIG002009;CMD000688;PRD00086;3;25;0.0;75.0
LIG002010;CMD000688;PRD00023;3;129;5.0;367.65
LIG002011;CMD000688;PRD00035;3;69;0.0;207.0
LIG002012;CMD000688;PRD00096;1;9;5.0;8.55
LIG002013;CMD000688;PRD00088;2;49;5.0;93.1
LIG002014;CMD000689;PRD00087;1;29;0.0;29.0
LIG002015;CMD000690;PRD00028;1;79;0.0;79.0
LIG002016;CMD000690;PRD00040;3;49;0.0;147.0
LIG002017;CMD000691;PRD00013;1;279;0.0;279.0
LIG002018;CMD000691;PRD00072;2;39;0.0;78.0
LIG002019;CMD000691;PRD00021;3;59;10.0;159.3
LIG002020;CMD000692;PRD00085;1;35;5.0;33.25
LIG002021;CMD000693;PRD00076;3;29;0.0;87.0
LIG002022;CMD000694;PRD00045;1;89;0.0;89.0
LIG002023;CMD000694;PRD00044;3;449;0.0;1347.0
LIG002024;CMD000694;PRD00011;3;699;5.0;1992.15
LIG002025;CMD000694;PRD00048;1;79;0.0;79.0
LIG002026;CMD000694;PRD00009;3;1299;0.0;3897.0
LIG002027;CMD000695;PRD00076;1;29;10.0;26.1
LIG002028;CMD000695;PRD00054;2;149;10.0;268.2
LIG002029;CMD000695;PRD00022;1;79;5.0;75.05
LIG002030;CMD000695;PRD00047;2;59;0.0;118.0
LIG002031;CMD000695;PRD00033;1;199;15.0;169.15
LIG002032;CMD000696;PRD00096;2;9;15.0;15.3
LIG002033;CMD000696;PRD00098;1;15;0.0;15.0
LIG002034;CMD000696;PRD00085;3;35;0.0;105.0
LIG002035;CMD000697;PRD00049;3;599;0.0;1797.0
LIG002036;CMD000697;PRD00050;3;299;5.0;852.15
LIG002037;CMD000697;PRD00005;2;1299;0.0;2598.0
LIG002038;CMD000697;PRD00089;3;89;5.0;253.65
LIG002039;CMD000698;PRD00063;2;19;0.0;38.0
LIG002040;CMD000698;PRD00037;2;299;15.0;508.3
LIG002041;CMD000699;PRD00010;2;799;0.0;1598.0
LIG002042;CMD000699;PRD00023;1;129;10.0;116.1
LIG002043;CMD000700;PRD00010;3;799;0.0;2397.0
LIG002044;CMD000700;PRD00020;3;349;0.0;1047.0
LIG002045;CMD000700;PRD00075;3;59;0.0;177.0
LIG002046;CMD000700;PRD00081;1;39;15.0;33.15
LIG002047;CMD000700;PRD00059;1;39;0.0;39.0
LIG002048;CMD000701;PRD00088;3;49;0.0;147.0
LIG002049;CMD000701;PRD00030;2;189;0.0;378.0
LIG002050;CMD000701;PRD00027;3;89;10.0;240.3
LIG002051;CMD000701;PRD00007;1;1199;5.0;1139.05
LIG002052;CMD000702;PRD00024;1;25;0.0;25.0
LIG002053;CMD000702;PRD00065;2;139;0.0;278.0
LIG002054;CMD000702;PRD00001;3;1199;10.0;3237.3
LIG002055;CMD000702;PRD00011;1;699;15.0;594.15
LIG002056;CMD000703;PRD00051;3;449;0.0;1347.0
LIG002057;CMD000703;PRD00082;3;49;5.0;139.65
LIG002058;CMD000704;PRD00001;1;1199;0.0;1199.0
LIG002059;CMD000704;PRD00084;1;25;0.0;25.0
LIG002060;CMD000704;PRD00088;2;49;0.0;98.0
LIG002061;CMD000704;PRD00033;3;199;0.0;597.0
LIG002062;CMD000704;PRD00037;3;299;5.0;852.15
LIG002063;CMD000705;PRD00087;2;29;5.0;55.1
LIG002064;CMD000705;PRD00009;2;1299;15.0;2208.3
LIG002065;CMD000705;PRD00073;2;199;0.0;398.0
LIG002066;CMD000705;PRD00034;2;49;0.0;98.0
LIG002067;CMD000705;PRD00094;2;29;0.0;58.0
LIG002068;CMD000706;PRD00060;1;79;0.0;79.0
LIG002069;CMD000706;PRD00042;3;249;5.0;709.65
LIG002070;CMD000706;PRD00052;2;89;0.0;178.0
LIG002071;CMD000706;PRD00058;1;249;0.0;249.0
LIG002072;CMD000707;PRD00076;1;29;0.0;29.0
LIG002073;CMD000707;PRD00024;1;25;5.0;23.75
LIG002074;CMD000708;PRD00039;2;149;0.0;298.0
LIG002075;CMD000708;PRD00071;1;69;5.0;65.55
LIG002076;CMD000709;PRD00046;1;149;0.0;149.0
LIG002077;CMD000710;PRD00028;2;79;15.0;134.3
LIG002078;CMD000710;PRD00054;1;149;0.0;149.0
LIG002079;CMD000710;PRD00063;3;19;0.0;57.0
LIG002080;CMD000710;PRD00002;3;899;10.0;2427.3
LIG002081;CMD000711;PRD00089;3;89;5.0;253.65
LIG002082;CMD000711;PRD00017;1;379;0.0;379.0
LIG002083;CMD000711;PRD00048;2;79;0.0;158.0
LIG002084;CMD000712;PRD00072;2;39;15.0;66.3
LIG002085;CMD000712;PRD00044;1;449;0.0;449.0
LIG002086;CMD000712;PRD00074;2;129;15.0;219.3
LIG002087;CMD000713;PRD00061;2;39;0.0;78.0
LIG002088;CMD000713;PRD00003;3;699;0.0;2097.0
LIG002089;CMD000713;PRD00041;1;899;10.0;809.1
LIG002090;CMD000713;PRD00066;2;249;5.0;473.1
LIG002091;CMD000713;PRD00013;3;279;15.0;711.45
LIG002092;CMD000714;PRD00100;1;19;0.0;19.0
LIG002093;CMD000714;PRD00008;3;999;0.0;2997.0
LIG002094;CMD000714;PRD00061;2;39;0.0;78.0
LIG002095;CMD000715;PRD00041;3;899;0.0;2697.0
LIG002096;CMD000715;PRD00078;3;29;10.0;78.3
LIG002097;CMD000715;PRD00069;1;29;0.0;29.0
LIG002098;CMD000715;PRD00026;3;119;0.0;357.0
LIG002099;CMD000716;PRD00039;2;149;0.0;298.0
LIG002100;CMD000717;PRD00058;2;249;10.0;448.2
LIG002101;CMD000717;PRD00081;1;39;10.0;35.1
LIG002102;CMD000718;PRD00059;2;39;0.0;78.0
LIG002103;CMD000718;PRD00037;1;299;0.0;299.0
LIG002104;CMD000718;PRD00021;2;59;10.0;106.2
LIG002105;CMD000718;PRD00076;2;29;0.0;58.0
LIG002106;CMD000718;PRD00017;1;379;0.0;379.0
LIG002107;CMD000719;PRD00023;1;129;15.0;109.65
LIG002108;CMD000719;PRD00042;2;249;0.0;498.0
LIG002109;CMD000719;PRD00079;3;15;10.0;40.5
LIG002110;CMD000719;PRD00098;1;15;10.0;13.5
LIG002111;CMD000720;PRD00014;1;49;15.0;41.65
LIG002112;CMD000720;PRD00067;1;49;0.0;49.0
LIG002113;CMD000721;PRD00052;2;89;15.0;151.3
LIG002114;CMD000721;PRD00070;2;89;15.0;151.3
LIG002115;CMD000721;PRD00008;1;999;10.0;899.1
LIG002116;CMD000721;PRD00068;1;39;0.0;39.0
LIG002117;CMD000722;PRD00007;3;1199;15.0;3057.45
LIG002118;CMD000723;PRD00065;2;139;5.0;264.1
LIG002119;CMD000723;PRD00041;3;899;15.0;2292.45
LIG002120;CMD000724;PRD00006;1;1499;10.0;1349.1
LIG002121;CMD000725;PRD00048;1;79;10.0;71.1
LIG002122;CMD000725;PRD00066;1;249;15.0;211.65
LIG002123;CMD000725;PRD00022;3;79;10.0;213.3
LIG002124;CMD000725;PRD00051;2;449;0.0;898.0
LIG002125;CMD000725;PRD00028;3;79;0.0;237.0
LIG002126;CMD000726;PRD00051;2;449;5.0;853.1
LIG002127;CMD000726;PRD00016;1;19;5.0;18.05
LIG002128;CMD000726;PRD00084;3;25;15.0;63.75
LIG002129;CMD000727;PRD00096;1;9;0.0;9.0
LIG002130;CMD000728;PRD00073;1;199;10.0;179.1
LIG002131;CMD000728;PRD00033;1;199;0.0;199.0
LIG002132;CMD000729;PRD00051;2;449;5.0;853.1
LIG002133;CMD000729;PRD00078;3;29;10.0;78.3
LIG002134;CMD000729;PRD00097;2;15;15.0;25.5
LIG002135;CMD000729;PRD00022;1;79;0.0;79.0
LIG002136;CMD000730;PRD00039;2;149;5.0;283.1
LIG002137;CMD000731;PRD00095;2;25;15.0;42.5
LIG002138;CMD000731;PRD00048;1;79;0.0;79.0
LIG002139;CMD000731;PRD00010;1;799;0.0;799.0
LIG002140;CMD000731;PRD00036;2;129;0.0;258.0
LIG002141;CMD000732;PRD00015;1;29;15.0;24.65
LIG002142;CMD000733;PRD00094;3;29;0.0;87.0
LIG002143;CMD000734;PRD00053;1;699;15.0;594.15
LIG002144;CMD000734;PRD00023;1;129;0.0;129.0
LIG002145;CMD000734;PRD00002;3;899;0.0;2697.0
LIG002146;CMD000734;PRD00074;3;129;5.0;367.65
LIG002147;CMD000735;PRD00001;2;1199;10.0;2158.2
LIG002148;CMD000735;PRD00084;3;25;5.0;71.25
LIG002149;CMD000735;PRD00006;1;1499;15.0;1274.15
LIG002150;CMD000735;PRD00073;3;199;0.0;597.0
LIG002151;CMD000736;PRD00048;2;79;15.0;134.3
LIG002152;CMD000736;PRD00085;3;35;10.0;94.5
LIG002153;CMD000737;PRD00045;3;89;5.0;253.65
LIG002154;CMD000737;PRD00099;3;25;10.0;67.5
LIG002155;CMD000737;PRD00038;2;79;0.0;158.0
LIG002156;CMD000737;PRD00019;2;129;0.0;258.0
LIG002157;CMD000738;PRD00088;3;49;0.0;147.0
LIG002158;CMD000738;PRD00022;3;79;0.0;237.0
LIG002159;CMD000738;PRD00006;3;1499;15.0;3822.45
LIG002160;CMD000738;PRD00044;3;449;0.0;1347.0
LIG002161;CMD000738;PRD00065;3;139;0.0;417.0
LIG002162;CMD000739;PRD00070;1;89;0.0;89.0
LIG002163;CMD000739;PRD00006;3;1499;15.0;3822.45
LIG002164;CMD000739;PRD00067;1;49;15.0;41.65
LIG002165;CMD000739;PRD00014;1;49;15.0;41.65
LIG002166;CMD000739;PRD00074;3;129;0.0;387.0
LIG002167;CMD000740;PRD00045;1;89;0.0;89.0
LIG002168;CMD000740;PRD00096;3;9;15.0;22.95
LIG002169;CMD000740;PRD00053;2;699;0.0;1398.0
LIG002170;CMD000740;PRD00089;3;89;0.0;267.0
LIG002171;CMD000740;PRD00097;3;15;0.0;45.0
LIG002172;CMD000741;PRD00097;2;15;0.0;30.0
LIG002173;CMD000741;PRD00052;3;89;15.0;226.95
LIG002174;CMD000742;PRD00024;3;25;0.0;75.0
LIG002175;CMD000742;PRD00100;1;19;0.0;19.0
LIG002176;CMD000743;PRD00050;2;299;5.0;568.1
LIG002177;CMD000743;PRD00048;3;79;10.0;213.3
LIG002178;CMD000743;PRD00027;2;89;15.0;151.3
LIG002179;CMD000744;PRD00033;3;199;5.0;567.15
LIG002180;CMD000745;PRD00004;1;599;5.0;569.05
LIG002181;CMD000745;PRD00049;2;599;10.0;1078.2
LIG002182;CMD000745;PRD00005;1;1299;0.0;1299.0
LIG002183;CMD000745;PRD00063;1;19;15.0;16.15
LIG002184;CMD000746;PRD00061;3;39;5.0;111.15
LIG002185;CMD000746;PRD00005;1;1299;10.0;1169.1
LIG002186;CMD000746;PRD00042;2;249;0.0;498.0
LIG002187;CMD000746;PRD00040;1;49;15.0;41.65
LIG002188;CMD000746;PRD00071;1;69;10.0;62.1
LIG002189;CMD000747;PRD00036;3;129;15.0;328.95
LIG002190;CMD000747;PRD00090;3;59;0.0;177.0
LIG002191;CMD000747;PRD00073;2;199;10.0;358.2
LIG002192;CMD000747;PRD00050;1;299;15.0;254.15
LIG002193;CMD000748;PRD00077;1;69;15.0;58.65
LIG002194;CMD000748;PRD00043;1;129;0.0;129.0
LIG002195;CMD000748;PRD00055;1;79;5.0;75.05
LIG002196;CMD000749;PRD00024;3;25;10.0;67.5
LIG002197;CMD000749;PRD00029;2;129;0.0;258.0
LIG002198;CMD000749;PRD00044;3;449;5.0;1279.65
LIG002199;CMD000750;PRD00064;1;799;15.0;679.15
LIG002200;CMD000750;PRD00047;3;59;15.0;150.45
LIG002201;CMD000750;PRD00090;2;59;15.0;100.3
LIG002202;CMD000750;PRD00056;3;89;0.0;267.0
LIG002203;CMD000751;PRD00012;2;449;15.0;763.3
LIG002204;CMD000752;PRD00021;1;59;10.0;53.1
LIG002205;CMD000753;PRD00085;1;35;10.0;31.5
LIG002206;CMD000754;PRD00002;1;899;0.0;899.0
LIG002207;CMD000754;PRD00048;3;79;15.0;201.45
LIG002208;CMD000754;PRD00008;2;999;10.0;1798.2
LIG002209;CMD000754;PRD00066;3;249;0.0;747.0
LIG002210;CMD000755;PRD00085;2;35;5.0;66.5
LIG002211;CMD000755;PRD00061;1;39;0.0;39.0
LIG002212;CMD000756;PRD00098;2;15;10.0;27.0
LIG002213;CMD000756;PRD00009;1;1299;10.0;1169.1
LIG002214;CMD000757;PRD00097;2;15;0.0;30.0
LIG002215;CMD000758;PRD00062;3;59;5.0;168.15
LIG002216;CMD000758;PRD00079;3;15;15.0;38.25
LIG002217;CMD000759;PRD00004;3;599;0.0;1797.0
LIG002218;CMD000759;PRD00054;3;149;0.0;447.0
LIG002219;CMD000759;PRD00009;2;1299;0.0;2598.0
LIG002220;CMD000759;PRD00072;2;39;0.0;78.0
LIG002221;CMD000759;PRD00011;2;699;15.0;1188.3
LIG002222;CMD000760;PRD00063;3;19;10.0;51.3
LIG002223;CMD000760;PRD00050;3;299;10.0;807.3
LIG002224;CMD000760;PRD00097;3;15;15.0;38.25
LIG002225;CMD000760;PRD00089;3;89;0.0;267.0
LIG002226;CMD000760;PRD00076;2;29;0.0;58.0
LIG002227;CMD000761;PRD00037;1;299;0.0;299.0
LIG002228;CMD000761;PRD00077;2;69;0.0;138.0
LIG002229;CMD000761;PRD00066;3;249;0.0;747.0
LIG002230;CMD000762;PRD00099;1;25;15.0;21.25
LIG002231;CMD000762;PRD00079;2;15;0.0;30.0
LIG002232;CMD000763;PRD00016;3;19;0.0;57.0
LIG002233;CMD000763;PRD00093;3;19;0.0;57.0
LIG002234;CMD000764;PRD00092;3;45;0.0;135.0
LIG002235;CMD000764;PRD00035;1;69;0.0;69.0
LIG002236;CMD000764;PRD00073;3;199;0.0;597.0
LIG002237;CMD000764;PRD00059;2;39;0.0;78.0
LIG002238;CMD000765;PRD00059;3;39;10.0;105.3
LIG002239;CMD000765;PRD00071;2;69;0.0;138.0
LIG002240;CMD000765;PRD00075;2;59;0.0;118.0
LIG002241;CMD000765;PRD00036;2;129;15.0;219.3
LIG002242;CMD000766;PRD00024;2;25;0.0;50.0
LIG002243;CMD000766;PRD00016;1;19;0.0;19.0
LIG002244;CMD000767;PRD00006;3;1499;0.0;4497.0
LIG002245;CMD000767;PRD00085;1;35;0.0;35.0
LIG002246;CMD000768;PRD00078;2;29;0.0;58.0
LIG002247;CMD000768;PRD00074;1;129;0.0;129.0
LIG002248;CMD000768;PRD00097;3;15;10.0;40.5
LIG002249;CMD000768;PRD00035;2;69;0.0;138.0
LIG002250;CMD000768;PRD00071;1;69;5.0;65.55
LIG002251;CMD000769;PRD00016;1;19;0.0;19.0
LIG002252;CMD000769;PRD00013;2;279;10.0;502.2
LIG002253;CMD000769;PRD00032;1;59;0.0;59.0
LIG002254;CMD000769;PRD00053;1;699;0.0;699.0
LIG002255;CMD000770;PRD00028;2;79;15.0;134.3
LIG002256;CMD000770;PRD00030;2;189;5.0;359.1
LIG002257;CMD000770;PRD00013;1;279;15.0;237.15
LIG002258;CMD000770;PRD00011;2;699;10.0;1258.2
LIG002259;CMD000771;PRD00044;3;449;5.0;1279.65
LIG002260;CMD000771;PRD00042;2;249;10.0;448.2
LIG002261;CMD000771;PRD00003;1;699;0.0;699.0
LIG002262;CMD000771;PRD00064;1;799;15.0;679.15
LIG002263;CMD000771;PRD00065;1;139;10.0;125.1
LIG002264;CMD000772;PRD00052;3;89;0.0;267.0
LIG002265;CMD000772;PRD00036;1;129;5.0;122.55
LIG002266;CMD000772;PRD00032;3;59;5.0;168.15
LIG002267;CMD000773;PRD00045;2;89;15.0;151.3
LIG002268;CMD000773;PRD00047;2;59;5.0;112.1
LIG002269;CMD000773;PRD00049;1;599;5.0;569.05
LIG002270;CMD000773;PRD00003;2;699;0.0;1398.0
LIG002271;CMD000773;PRD00063;1;19;0.0;19.0
LIG002272;CMD000774;PRD00068;1;39;0.0;39.0
LIG002273;CMD000774;PRD00026;1;119;15.0;101.15
LIG002274;CMD000774;PRD00005;1;1299;0.0;1299.0
LIG002275;CMD000774;PRD00049;3;599;15.0;1527.45
LIG002276;CMD000774;PRD00047;3;59;0.0;177.0
LIG002277;CMD000775;PRD00036;2;129;0.0;258.0
LIG002278;CMD000775;PRD00024;3;25;0.0;75.0
LIG002279;CMD000775;PRD00030;1;189;0.0;189.0
LIG002280;CMD000775;PRD00053;3;699;0.0;2097.0
LIG002281;CMD000776;PRD00003;3;699;15.0;1782.45
LIG002282;CMD000776;PRD00026;1;119;0.0;119.0
LIG002283;CMD000777;PRD00093;3;19;0.0;57.0
LIG002284;CMD000777;PRD00023;1;129;0.0;129.0
LIG002285;CMD000777;PRD00020;2;349;0.0;698.0
LIG002286;CMD000778;PRD00061;1;39;0.0;39.0
LIG002287;CMD000779;PRD00091;3;35;0.0;105.0
LIG002288;CMD000779;PRD00015;1;29;15.0;24.65
LIG002289;CMD000780;PRD00068;2;39;10.0;70.2
LIG002290;CMD000780;PRD00063;3;19;15.0;48.45
LIG002291;CMD000780;PRD00087;2;29;10.0;52.2
LIG002292;CMD000780;PRD00097;2;15;15.0;25.5
LIG002293;CMD000781;PRD00022;1;79;0.0;79.0
LIG002294;CMD000781;PRD00065;1;139;10.0;125.1
LIG002295;CMD000781;PRD00064;2;799;0.0;1598.0
LIG002296;CMD000781;PRD00017;1;379;10.0;341.1
LIG002297;CMD000782;PRD00026;2;119;15.0;202.3
LIG002298;CMD000782;PRD00097;1;15;5.0;14.25
LIG002299;CMD000782;PRD00003;3;699;15.0;1782.45
LIG002300;CMD000782;PRD00028;1;79;15.0;67.15
LIG002301;CMD000783;PRD00063;3;19;5.0;54.15
LIG002302;CMD000783;PRD00052;2;89;0.0;178.0
LIG002303;CMD000783;PRD00060;2;79;0.0;158.0
LIG002304;CMD000784;PRD00060;2;79;0.0;158.0
LIG002305;CMD000784;PRD00050;3;299;0.0;897.0
LIG002306;CMD000784;PRD00084;2;25;10.0;45.0
LIG002307;CMD000785;PRD00065;1;139;0.0;139.0
LIG002308;CMD000785;PRD00022;3;79;15.0;201.45
LIG002309;CMD000785;PRD00002;3;899;0.0;2697.0
LIG002310;CMD000786;PRD00079;3;15;0.0;45.0
LIG002311;CMD000786;PRD00059;2;39;0.0;78.0
LIG002312;CMD000786;PRD00045;1;89;10.0;80.1
LIG002313;CMD000787;PRD00094;1;29;5.0;27.55
LIG002314;CMD000787;PRD00096;2;9;15.0;15.3
LIG002315;CMD000787;PRD00073;3;199;5.0;567.15
LIG002316;CMD000787;PRD00065;3;139;15.0;354.45
LIG002317;CMD000787;PRD00009;3;1299;0.0;3897.0
LIG002318;CMD000788;PRD00006;2;1499;0.0;2998.0
LIG002319;CMD000789;PRD00073;1;199;0.0;199.0
LIG002320;CMD000789;PRD00033;2;199;15.0;338.3
LIG002321;CMD000789;PRD00027;2;89;0.0;178.0
LIG002322;CMD000789;PRD00001;1;1199;5.0;1139.05
LIG002323;CMD000789;PRD00009;1;1299;15.0;1104.15
LIG002324;CMD000790;PRD00074;3;129;0.0;387.0
LIG002325;CMD000790;PRD00072;3;39;15.0;99.45
LIG002326;CMD000790;PRD00071;2;69;10.0;124.2
LIG002327;CMD000791;PRD00003;2;699;0.0;1398.0
LIG002328;CMD000791;PRD00056;2;89;10.0;160.2
LIG002329;CMD000792;PRD00072;1;39;0.0;39.0
LIG002330;CMD000792;PRD00029;2;129;0.0;258.0
LIG002331;CMD000793;PRD00043;3;129;5.0;367.65
LIG002332;CMD000793;PRD00039;3;149;0.0;447.0
LIG002333;CMD000793;PRD00011;2;699;0.0;1398.0
LIG002334;CMD000793;PRD00032;2;59;5.0;112.1
LIG002335;CMD000793;PRD00021;2;59;0.0;118.0
LIG002336;CMD000794;PRD00063;2;19;5.0;36.1
LIG002337;CMD000794;PRD00051;1;449;0.0;449.0
LIG002338;CMD000794;PRD00076;1;29;10.0;26.1
LIG002339;CMD000794;PRD00028;1;79;0.0;79.0
LIG002340;CMD000795;PRD00011;3;699;0.0;2097.0
LIG002341;CMD000796;PRD00001;2;1199;0.0;2398.0
LIG002342;CMD000797;PRD00022;2;79;0.0;158.0
LIG002343;CMD000798;PRD00051;1;449;0.0;449.0
LIG002344;CMD000798;PRD00063;3;19;0.0;57.0
LIG002345;CMD000799;PRD00034;3;49;0.0;147.0
LIG002346;CMD000799;PRD00021;2;59;10.0;106.2
LIG002347;CMD000799;PRD00083;1;19;15.0;16.15
LIG002348;CMD000799;PRD00100;2;19;0.0;38.0
LIG002349;CMD000799;PRD00090;2;59;0.0;118.0
LIG002350;CMD000800;PRD00084;2;25;0.0;50.0
LIG002351;CMD000800;PRD00091;2;35;15.0;59.5
LIG002352;CMD000800;PRD00052;2;89;0.0;178.0
LIG002353;CMD000801;PRD00014;1;49;0.0;49.0
LIG002354;CMD000801;PRD00058;3;249;0.0;747.0
LIG002355;CMD000802;PRD00016;3;19;10.0;51.3
LIG002356;CMD000802;PRD00083;2;19;15.0;32.3
LIG002357;CMD000802;PRD00086;1;25;5.0;23.75
LIG002358;CMD000802;PRD00071;3;69;0.0;207.0
LIG002359;CMD000803;PRD00050;2;299;15.0;508.3
LIG002360;CMD000803;PRD00024;2;25;15.0;42.5
LIG002361;CMD000803;PRD00064;2;799;5.0;1518.1
LIG002362;CMD000804;PRD00022;2;79;5.0;150.1
LIG002363;CMD000805;PRD00078;1;29;5.0;27.55
LIG002364;CMD000805;PRD00064;1;799;0.0;799.0
LIG002365;CMD000805;PRD00036;3;129;0.0;387.0
LIG002366;CMD000805;PRD00026;3;119;0.0;357.0
LIG002367;CMD000805;PRD00093;3;19;0.0;57.0
LIG002368;CMD000806;PRD00036;3;129;0.0;387.0
LIG002369;CMD000806;PRD00068;2;39;15.0;66.3
LIG002370;CMD000806;PRD00051;1;449;5.0;426.55
LIG002371;CMD000806;PRD00076;3;29;10.0;78.3
LIG002372;CMD000806;PRD00079;3;15;0.0;45.0
