commande_id;client_id;date_commande;heure_commande;statut;mode_paiement;transporteur;montant_ht;tva;frais_port;montant_ttc;code_promo
CMD000743;CLI00006;2024-09-03;17:37;Livrée;Carte bancaire;DPD;932.7;186.54;0;1119.24;
CMD000744;CLI00256;2023-11-24;21:51;En cours;Apple Pay;UPS;567.15;113.43;0;680.58;
CMD000745;CLI00217;2024-08-24;21:45;En cours;Carte bancaire;DPD;2962.4;592.48;0;3554.88;FIDELITE15
CMD000746;CLI00384;2023-12-12;21:43;Livrée;Carte bancaire;UPS;1882.0;376.4;0;2258.4;FLASH25
CMD000747;CLI00036;2024-05-29;16:31;Livrée;PayPal;DPD;1118.3;223.66;0;1341.96;BIENVENUE10
CMD000748;CLI00438;2023-06-16;15:15;Livrée;Carte bancaire;DPD;262.7;52.54;0;315.24;
CMD000749;CLI00396;2024-01-21;20:44;Livrée;Carte bancaire;Colissimo;1605.15;321.03;0;1926.18;
CMD000750;CLI00072;2023-05-16;14:30;Livrée;Carte bancaire;Mondial Relay;1196.9;239.38;0;1436.28;FIDELITE15
CMD000751;CLI00286;2024-03-08;13:30;Livrée;Apple Pay;UPS;763.3;152.66;0;915.96;
CMD000752;CLI00465;2023-05-21;10:42;Livrée;PayPal;DPD;53.1;10.62;0;63.72;SOLDES20
CMD000753;CLI00286;2023-09-27;09:35;Annulée;Carte bancaire;Chronopost;31.5;6.3;6.99;44.79;
CMD000754;CLI00076;2023-11-04;12:56;Livrée;PayPal;Mondial Relay;3645.65;729.13;0;4374.78;
CMD000755;CLI00441;2024-05-06;10:24;Livrée;Klarna;UPS;105.5;21.1;0;126.6;
CMD000756;CLI00075;2023-05-11;10:15;Retournée;Apple Pay;Mondial Relay;1196.1;239.22;0;1435.32;
CMD000757;CLI00424;2023-09-26;20:25;Expédiée;Carte bancaire;Chronopost;30.0;6.0;6.99;42.99;SOLDES20
CMD000758;CLI00201;2024-04-05;10:15;Livrée;Klarna;UPS;206.4;41.28;0;247.68;BIENVENUE10
CMD000759;CLI00255;2023-03-18;20:58;Expédiée;Virement;Mondial Relay;6108.3;1221.66;0;7329.96;SOLDES20
CMD000760;CLI00471;2023-11-12;09:44;Annulée;Apple Pay;Mondial Relay;1221.85;244.37;0;1466.22;
CMD000761;CLI00129;2024-10-06;13:19;Livrée;PayPal;Mondial Relay;1184.0;236.8;0;1420.8;FIDELITE15
CMD000762;CLI00143;2023-09-28;18:43;Expédiée;Virement;UPS;51.25;10.25;0;61.5;SOLDES20
CMD000763;CLI00105;2024-04-18;11:38;Retournée;Virement;Chronopost;114.0;22.8;0;136.8;FLASH25
CMD000764;CLI00192;2023-09-09;14:52;Expédiée;Klarna;DPD;879.0;175.8;0;1054.8;
CMD000765;CLI00035;2023-07-13;15:38;Livrée;Carte bancaire;DPD;580.6;116.12;0;696.72;FIDELITE15
CMD000766;CLI00199;2023-11-17;12:06;Livrée;Klarna;UPS;69.0;13.8;0;82.8;BIENVENUE10
CMD000767;CLI00066;2023-04-09;13:39;Expédiée;Virement;Mondial Relay;4532.0;906.4;0;5438.4;FIDELITE15
CMD000768;CLI00124;2023-08-25;11:34;Livrée;Klarna;Colissimo;431.05;86.21;0;517.26;
CMD000769;CLI00047;2024-08-07;09:00;Livrée;PayPal;Mondial Relay;1279.2;255.84;0;1535.04;FIDELITE15
CMD000770;CLI00297;2024-09-06;20:24;Expédiée;Carte bancaire;UPS;1988.75;397.75;0;2386.5;BIENVENUE10
CMD000771;CLI00106;2024-05-18;21:44;Expédiée;Apple Pay;Chronopost;3231.1;646.22;0;3877.32;FIDELITE15
CMD000772;CLI00107;2023-08-12;08:43;En cours;Klarna;Chronopost;557.7;111.54;0;669.24;
CMD000773;CLI00232;2023-01-23;13:58;Expédiée;Virement;DPD;2249.45;449.89;0;2699.34;
CMD000774;CLI00087;2023-08-13;12:05;Retournée;Klarna;Mondial Relay;3143.6;628.72;0;3772.32;FLASH25
CMD000775;CLI00077;2023-10-28;17:41;Livrée;PayPal;Mondial Relay;2619.0;523.8;0;3142.8;FLASH25
CMD000776;CLI00483;2024-03-09;20:06;Livrée;Virement;Chronopost;1901.45;380.29;0;2281.74;
CMD000777;CLI00399;2024-04-18;20:17;Retournée;Klarna;Colissimo;884.0;176.8;0;1060.8;
CMD000778;CLI00202;2023-05-19;21:38;Livrée;Virement;UPS;39.0;7.8;4.99;51.79;BIENVENUE10
CMD000779;CLI00237;2023-09-09;17:48;Annulée;Carte bancaire;Colissimo;129.65;25.93;0;155.58;FIDELITE15
CMD000780;CLI00070;2023-01-01;16:22;Livrée;Klarna;UPS;196.35;39.27;0;235.62;FIDELITE15
CMD000781;CLI00385;2023-09-15;22:26;Retournée;Apple Pay;DPD;2143.2;428.64;0;2571.84;BIENVENUE10
CMD000782;CLI00192;2023-01-25;20:19;En cours;Apple Pay;Chronopost;2066.15;413.23;0;2479.38;
CMD000783;CLI00009;2023-08-21;14:03;Annulée;PayPal;Chronopost;390.15;78.03;0;468.18;
CMD000784;CLI00152;2024-01-19;16:30;Livrée;Carte bancaire;DPD;1100.0;220.0;0;1320.0;
CMD000785;CLI00181;2023-12-06;08:01;Livrée;Klarna;Chronopost;3037.45;607.49;0;3644.94;SOLDES20
CMD000786;CLI00013;2024-04-04;17:07;Expédiée;Apple Pay;DPD;203.1;40.62;0;243.72;FIDELITE15
CMD000787;CLI00391;2024-06-10;10:09;Livrée;PayPal;Colissimo;4861.45;972.29;0;5833.74;FIDELITE15
CMD000788;CLI00142;2024-02-08;10:12;Livrée;Apple Pay;UPS;2998.0;599.6;0;3597.6;
CMD000789;CLI00214;2023-06-05;15:07;Expédiée;Carte bancaire;DPD;2958.5;591.7;0;3550.2;SOLDES20
CMD000790;CLI00316;2024-01-17;10:42;Annulée;Klarna;UPS;610.65;122.13;0;732.78;BIENVENUE10
CMD000791;CLI00413;2024-08-31;12:31;Livrée;Apple Pay;Colissimo;1558.2;311.64;0;1869.84;BIENVENUE10
CMD000792;CLI00411;2023-09-21;22:06;Livrée;Klarna;UPS;297.0;59.4;0;356.4;SOLDES20
CMD000793;CLI00212;2024-02-14;14:30;Expédiée;Carte bancaire;Mondial Relay;2442.75;488.55;0;2931.3;SOLDES20
CMD000794;CLI00061;2023-11-12;10:38;Livrée;Virement;UPS;590.2;118.04;0;708.24;FIDELITE15
CMD000795;CLI00437;2023-03-26;10:34;Livrée;Apple Pay;DPD;2097.0;419.4;0;2516.4;
CMD000796;CLI00479;2024-10-25;08:08;Livrée;Virement;Mondial Relay;2398.0;479.6;0;2877.6;SOLDES20
CMD000797;CLI00342;2024-08-08;09:02;Livrée;Klarna;Colissimo;158.0;31.6;0;189.6;
CMD000798;CLI00315;2023-01-01;17:53;Livrée;Klarna;Colissimo;506.0;101.2;0;607.2;BIENVENUE10
CMD000799;CLI00071;2023-03-08;18:10;Annulée;Apple Pay;DPD;425.35;85.07;0;510.42;SOLDES20
CMD000800;CLI00488;2024-06-05;11:29;Livrée;PayPal;Chronopost;287.5;57.5;0;345.0;
CMD000801;CLI00041;2023-03-02;12:49;Livrée;Virement;Mondial Relay;796.0;159.2;0;955.2;
CMD000802;CLI00368;2024-05-08;13:10;Expédiée;Apple Pay;Chronopost;314.35;62.87;0;377.22;SOLDES20
CMD000803;CLI00034;2023-02-20;10:52;Livrée;Virement;DPD;2068.9;413.78;0;2482.68;SOLDES20
CMD000804;CLI00491;2024-08-03;09:31;Livrée;Virement;Chronopost;150.1;30.02;0;180.12;
CMD000805;CLI00453;2023-05-24;13:00;Livrée;Carte bancaire;DPD;1627.55;325.51;0;1953.06;
CMD000806;CLI00109;2023-06-01;16:48;En cours;Apple Pay;Colissimo;1003.15;200.63;0;1203.78;BIENVENUE10
CMD000807;CLI00171;2023-01-19;21:02;Expédiée;PayPal;UPS;1953.6;390.72;0;2344.32;BIENVENUE10
CMD000808;CLI00203;2023-09-29;16:55;Livrée;Virement;UPS;4375.3;875.06;0;5250.36;
CMD000809;CLI00255;2024-08-17;18:27;Livrée;Carte bancaire;Mondial Relay;884.65;176.93;0;1061.58;
CMD000810;CLI00485;2024-05-06;12:10;Livrée;Virement;Mondial Relay;966.45;193.29;0;1159.74;FIDELITE15
CMD000811;CLI00083;2024-03-12;16:40;Livrée;Carte bancaire;Colissimo;829.45;165.89;0;995.34;
CMD000812;CLI00448;2023-05-05;13:07;Livrée;Klarna;UPS;2616.05;523.21;0;3139.26;FLASH25
CMD000813;CLI00262;2023-05-06;10:21;Annulée;PayPal;UPS;4278.0;855.6;0;5133.6;
CMD000814;CLI00246;2024-10-08;09:51;En cours;Klarna;DPD;853.1;170.62;0;1023.72;
CMD000815;CLI00086;2023-07-14;15:12;Annulée;Carte bancaire;UPS;2749.6;549.92;0;3299.52;SOLDES20
CMD000816;CLI00009;2024-01-17;10:30;En cours;Apple Pay;UPS;3586.5;717.3;0;4303.8;SOLDES20
CMD000817;CLI00062;2024-10-01;18:08;Livrée;Virement;DPD;196.0;39.2;0;235.2;
CMD000818;CLI00144;2023-12-15;15:19;Expédiée;Virement;DPD;78.0;15.6;0;93.6;
CMD000819;CLI00014;2023-10-19;21:06;En cours;Virement;Colissimo;1252.8;250.56;0;1503.36;
CMD000820;CLI00500;2023-09-28;12:53;En cours;Klarna;UPS;171.1;34.22;0;205.32;
CMD000821;CLI00416;2024-07-16;18:21;Retournée;Virement;Colissimo;398.55;79.71;0;478.26;
CMD000822;CLI00036;2023-04-07;20:23;Livrée;Apple Pay;UPS;56.05;11.21;0;67.26;
CMD000823;CLI00136;2023-06-12;19:55;Retournée;Carte bancaire;Colissimo;1047.3;209.46;0;1256.76;FLASH25
CMD000824;CLI00112;2023-05-10;17:42;Livrée;Apple Pay;Chronopost;4580.4;916.08;0;5496.48;BIENVENUE10
CMD000825;CLI00177;2023-05-20;14:37;Expédiée;PayPal;Mondial Relay;3029.1;605.82;0;3634.92;
CMD000826;CLI00296;2023-07-08;08:46;Livrée;Carte bancaire;DPD;417.25;83.45;0;500.7;
CMD000827;CLI00495;2023-08-12;11:45;Livrée;Carte bancaire;Colissimo;109.65;21.93;0;131.58;FIDELITE15
CMD000828;CLI00055;2023-12-16;15:42;Livrée;PayPal;Chronopost;402.4;80.48;0;482.88;
CMD000829;CLI00200;2023-12-28;14:29;Livrée;PayPal;Colissimo;296.0;59.2;0;355.2;
CMD000830;CLI00384;2024-04-14;20:00;Retournée;Apple Pay;UPS;1603.55;320.71;0;1924.26;
CMD000831;CLI00301;2024-04-10;10:30;En cours;PayPal;DPD;759.25;151.85;0;911.1;
CMD000832;CLI00009;2023-08-29;09:17;Annulée;Klarna;Mondial Relay;726.8;145.36;0;872.16;FIDELITE15
CMD000833;CLI00011;2023-03-06;17:51;Livrée;Klarna;Chronopost;791.45;158.29;0;949.74;FLASH25
CMD000834;CLI00271;2023-01-04;14:36;Livrée;Virement;Colissimo;672.3;134.46;0;806.76;FLASH25
CMD000835;CLI00100;2023-07-11;14:42;Livrée;Klarna;UPS;126.45;25.29;0;151.74;SOLDES20
CMD000836;CLI00050;2024-01-25;19:04;Annulée;Carte bancaire;UPS;3523.35;704.67;0;4228.02;
CMD000837;CLI00119;2024-02-25;18:35;Livrée;Apple Pay;Chronopost;900.45;180.09;0;1080.54;
CMD000838;CLI00378;2023-08-08;17:56;Livrée;Apple Pay;Chronopost;3187.4;637.48;0;3824.88;
CMD000839;CLI00175;2023-08-31;19:40;Livrée;PayPal;Colissimo;537.3;107.46;0;644.76;FLASH25
CMD000840;CLI00353;2023-10-11;21:13;Retournée;Apple Pay;Mondial Relay;103.5;20.7;0;124.2;
CMD000841;CLI00046;2024-05-30;08:42;Livrée;Virement;Chronopost;3798.85;759.77;0;4558.62;
CMD000842;CLI00422;2023-06-10;11:08;Livrée;Virement;DPD;29.0;5.8;4.99;39.79;
CMD000843;CLI00339;2024-04-05;14:00;Livrée;PayPal;Mondial Relay;2947.15;589.43;0;3536.58;
CMD000844;CLI00273;2023-06-29;09:09;Expédiée;Apple Pay;Colissimo;699.0;139.8;0;838.8;FIDELITE15
CMD000845;CLI00118;2023-06-20;14:11;Livrée;Klarna;DPD;424.15;84.83;0;508.98;BIENVENUE10
CMD000846;CLI00162;2023-09-24;14:49;Livrée;Klarna;DPD;238.0;47.6;0;285.6;
CMD000847;CLI00448;2024-08-18;16:30;Livrée;Apple Pay;UPS;3624.45;724.89;0;4349.34;
CMD000848;CLI00028;2024-06-14;09:16;Livrée;Virement;Mondial Relay;3027.9;605.58;0;3633.48;
CMD000849;CLI00424;2023-07-02;14:46;Livrée;Klarna;Colissimo;682.65;136.53;0;819.18;SOLDES20
CMD000850;CLI00236;2023-06-18;08:05;Livrée;Virement;Chronopost;3924.2;784.84;0;4709.04;
CMD000851;CLI00043;2023-07-14;13:03;Annulée;Klarna;Colissimo;1017.45;203.49;0;1220.94;
CMD000852;CLI00181;2023-11-17;20:18;Expédiée;Virement;Chronopost;417.0;83.4;0;500.4;
CMD000853;CLI00280;2023-06-01;14:30;Retournée;Carte bancaire;UPS;475.3;95.06;0;570.36;FIDELITE15
CMD000854;CLI00240;2023-01-27;10:25;Livrée;Apple Pay;UPS;6268.5;1253.7;0;7522.2;
CMD000855;CLI00121;2024-02-27;20:36;Livrée;Apple Pay;Colissimo;1110.3;222.06;0;1332.36;
CMD000856;CLI00321;2024-04-26;21:59;Livrée;Klarna;Chronopost;1890.45;378.09;0;2268.54;
CMD000857;CLI00034;2023-03-04;09:56;Livrée;Klarna;UPS;38.0;7.6;9.99;55.59;
CMD000858;CLI00134;2024-10-02;14:45;Livrée;PayPal;UPS;255.0;51.0;0;306.0;
CMD000859;CLI00205;2023-10-02;18:18;Livrée;PayPal;UPS;2362.85;472.57;0;2835.42;BIENVENUE10
CMD000860;CLI00209;2023-11-01;10:23;Livrée;Klarna;DPD;100.3;20.06;0;120.36;
CMD000861;CLI00054;2023-11-14;12:40;Livrée;Apple Pay;Chronopost;75.05;15.01;0;90.06;SOLDES20
CMD000862;CLI00485;2024-01-18;18:23;Livrée;Virement;UPS;50.0;10.0;9.99;69.99;
CMD000863;CLI00151;2023-07-16;14:50;Livrée;Virement;Mondial Relay;78.0;15.6;0;93.6;
CMD000864;CLI00396;2023-08-20;10:29;Livrée;Klarna;Colissimo;406.6;81.32;0;487.92;SOLDES20
CMD000865;CLI00020;2023-10-24;13:56;Livrée;Carte bancaire;DPD;321.3;64.26;0;385.56;
CMD000866;CLI00414;2023-05-25;15:33;Livrée;Apple Pay;Colissimo;753.3;150.66;0;903.96;
CMD000867;CLI00311;2023-07-23;09:05;Livrée;Klarna;UPS;1365.5;273.1;0;1638.6;FLASH25
CMD000868;CLI00389;2023-12-02;20:35;Expédiée;Klarna;Colissimo;225.15;45.03;0;270.18;
CMD000869;CLI00467;2023-07-09;13:49;Livrée;Apple Pay;Colissimo;1797.0;359.4;0;2156.4;
CMD000870;CLI00429;2024-09-03;13:30;Retournée;Apple Pay;Mondial Relay;168.15;33.63;0;201.78;BIENVENUE10
CMD000871;CLI00422;2024-09-02;17:04;Livrée;Carte bancaire;UPS;2673.0;534.6;0;3207.6;BIENVENUE10
CMD000872;CLI00056;2024-07-06;17:08;Livrée;Apple Pay;Chronopost;1436.65;287.33;0;1723.98;
CMD000873;CLI00418;2023-06-11;19:54;Livrée;Virement;Chronopost;1477.15;295.43;0;1772.58;FIDELITE15
CMD000874;CLI00482;2023-02-13;22:25;En cours;Apple Pay;DPD;38.0;7.6;6.99;52.59;
CMD000875;CLI00266;2023-04-09;16:56;Livrée;PayPal;Mondial Relay;98.0;19.6;0;117.6;FIDELITE15
CMD000876;CLI00204;2024-09-14;15:04;Livrée;Virement;Chronopost;254.15;50.83;0;304.98;
CMD000877;CLI00488;2023-06-29;09:31;Livrée;Apple Pay;DPD;3413.4;682.68;0;4096.08;
CMD000878;CLI00319;2023-08-04;15:49;Retournée;PayPal;Mondial Relay;1444.3;288.86;0;1733.16;BIENVENUE10
CMD000879;CLI00122;2024-05-03;19:44;Retournée;Carte bancaire;UPS;4694.7;938.94;0;5633.64;
CMD000880;CLI00260;2024-01-13;14:48;Livrée;Klarna;UPS;587.15;117.43;0;704.58;FIDELITE15
CMD000881;CLI00393;2024-10-01;09:56;Expédiée;Klarna;Mondial Relay;307.05;61.41;0;368.46;
CMD000882;CLI00275;2024-01-10;10:53;Expédiée;PayPal;Mondial Relay;1101.3;220.26;0;1321.56;
CMD000883;CLI00398;2024-03-16;18:28;Expédiée;PayPal;Chronopost;3385.95;677.19;0;4063.14;BIENVENUE10
CMD000884;CLI00288;2023-08-22;22:22;Retournée;Apple Pay;Colissimo;627.65;125.53;0;753.18;
CMD000885;CLI00462;2024-08-02;14:42;Expédiée;Virement;Colissimo;1589.4;317.88;0;1907.28;FIDELITE15
CMD000886;CLI00294;2024-01-23;20:33;En cours;Virement;UPS;2809.6;561.92;0;3371.52;SOLDES20
CMD000887;CLI00473;2023-05-04;17:50;Livrée;Virement;UPS;103.2;20.64;0;123.84;BIENVENUE10
CMD000888;CLI00321;2023-02-11;21:32;Livrée;Apple Pay;UPS;71.75;14.35;0;86.1;FIDELITE15
CMD000889;CLI00465;2024-02-03;11:04;Livrée;Carte bancaire;Chronopost;52.2;10.44;0;62.64;SOLDES20
CMD000890;CLI00422;2023-01-27;17:41;Livrée;Virement;Colissimo;1797.0;359.4;0;2156.4;BIENVENUE10
CMD000891;CLI00323;2024-09-13;18:26;Livrée;PayPal;Colissimo;3128.3;625.66;0;3753.96;SOLDES20
CMD000892;CLI00113;2024-10-14;19:28;Livrée;PayPal;DPD;3175.3;635.06;0;3810.36;FIDELITE15
CMD000893;CLI00344;2023-05-14;22:03;Livrée;PayPal;UPS;2944.7;588.94;0;3533.64;
CMD000894;CLI00394;2023-09-27;22:20;Livrée;Virement;Chronopost;175.0;35.0;0;210.0;
CMD000895;CLI00177;2024-02-15;14:07;Livrée;PayPal;DPD;3156.1;631.22;0;3787.32;
CMD000896;CLI00423;2024-06-09;09:12;En cours;PayPal;DPD;1731.4;346.28;0;2077.68;
CMD000897;CLI00457;2024-07-12;21:25;Livrée;Virement;UPS;1433.0;286.6;0;1719.6;
CMD000898;CLI00499;2023-04-07;15:34;Expédiée;Carte bancaire;Chronopost;4289.05;857.81;0;5146.86;FLASH25
CMD000899;CLI00380;2024-05-26;22:31;Retournée;Klarna;UPS;2422.0;484.4;0;2906.4;
CMD000900;CLI00053;2024-10-05;18:38;Livrée;Apple Pay;Chronopost;519.9;103.98;0;623.88;FIDELITE15
CMD000901;CLI00444;2023-08-26;14:01;Retournée;Virement;Chronopost;773.1;154.62;0;927.72;FLASH25
CMD000902;CLI00492;2023-01-24;16:49;Annulée;PayPal;Colissimo;684.75;136.95;0;821.7;SOLDES20
CMD000903;CLI00392;2023-01-03;13:00;Expédiée;Virement;UPS;1751.45;350.29;0;2101.74;FLASH25
CMD000904;CLI00480;2023-04-18;14:29;Livrée;Klarna;Colissimo;2381.65;476.33;0;2857.98;BIENVENUE10
CMD000905;CLI00121;2024-03-16;19:14;Retournée;Klarna;DPD;1637.45;327.49;0;1964.94;BIENVENUE10
CMD000906;CLI00260;2023-10-26;09:18;Livrée;Virement;DPD;1244.5;248.9;0;1493.4;FLASH25
CMD000907;CLI00493;2023-02-06;22:34;Annulée;Apple Pay;DPD;149.0;29.8;0;178.8;FIDELITE15
CMD000908;CLI00245;2023-07-20;17:04;Retournée;Apple Pay;DPD;1228.0;245.6;0;1473.6;FLASH25
CMD000909;CLI00197;2024-07-08;16:20;Livrée;Klarna;Colissimo;2102.75;420.55;0;2523.3;FIDELITE15
CMD000910;CLI00330;2023-07-10;17:21;Livrée;Apple Pay;UPS;1248.55;249.71;0;1498.26;
CMD000911;CLI00016;2023-05-08;22:33;Livrée;Apple Pay;DPD;563.0;112.6;0;675.6;FIDELITE15
CMD000912;CLI00101;2023-05-24;22:06;En cours;Virement;DPD;1321.2;264.24;0;1585.44;
CMD000913;CLI00134;2023-03-23;22:21;En cours;Apple Pay;Chronopost;79.3;15.86;0;95.16;
CMD000914;CLI00207;2024-08-26;11:55;Livrée;Klarna;Colissimo;1222.95;244.59;0;1467.54;FIDELITE15
CMD000915;CLI00190;2024-01-10;11:00;Livrée;PayPal;Mondial Relay;831.3;166.26;0;997.56;
CMD000916;CLI00450;2024-06-08;10:03;Livrée;PayPal;UPS;168.15;33.63;0;201.78;SOLDES20
CMD000917;CLI00298;2023-08-30;14:19;Livrée;Carte bancaire;Mondial Relay;898.0;179.6;0;1077.6;BIENVENUE10
CMD000918;CLI00233;2023-04-21;15:46;En cours;Klarna;Colissimo;520.25;104.05;0;624.3;
CMD000919;CLI00409;2024-03-12;20:50;Annulée;Carte bancaire;Colissimo;4829.45;965.89;0;5795.34;SOLDES20
CMD000920;CLI00091;2024-04-12;11:54;Expédiée;Klarna;UPS;328.5;65.7;0;394.2;SOLDES20
CMD000921;CLI00206;2023-06-16;20:48;Livrée;Apple Pay;UPS;337.35;67.47;0;404.82;FLASH25
CMD000922;CLI00144;2023-11-02;22:42;Livrée;Virement;UPS;1497.7;299.54;0;1797.24;SOLDES20
CMD000923;CLI00376;2024-08-25;22:07;Expédiée;Carte bancaire;DPD;1960.0;392.0;0;2352.0;SOLDES20
CMD000924;CLI00014;2023-05-20;13:40;Livrée;PayPal;UPS;1499.0;299.8;0;1798.8;
CMD000925;CLI00038;2023-08-31;11:00;Livrée;Virement;Mondial Relay;498.0;99.6;0;597.6;FLASH25
CMD000926;CLI00018;2024-06-18;14:37;Livrée;Klarna;DPD;296.15;59.23;0;355.38;
CMD000927;CLI00256;2023-08-16;19:45;Expédiée;PayPal;Mondial Relay;640.0;128.0;0;768.0;BIENVENUE10
CMD000928;CLI00108;2023-03-13;11:53;Retournée;Carte bancaire;Chronopost;492.0;98.4;0;590.4;
CMD000929;CLI00311;2023-05-27;14:16;Livrée;Apple Pay;Chronopost;3529.3;705.86;0;4235.16;
CMD000930;CLI00368;2024-07-20;15:11;Annulée;PayPal;Mondial Relay;1279.2;255.84;0;1535.04;FLASH25
CMD000931;CLI00238;2023-11-25;13:09;Livrée;Klarna;Colissimo;363.0;72.6;0;435.6;FLASH25
CMD000932;CLI00196;2024-07-21;21:11;Livrée;Apple Pay;Colissimo;404.1;80.82;0;484.92;FLASH25
CMD000933;CLI00090;2023-03-06;18:37;Annulée;PayPal;Colissimo;662.55;132.51;0;795.06;SOLDES20
CMD000934;CLI00094;2023-06-26;11:35;Livrée;Klarna;Chronopost;2548.05;509.61;0;3057.66;
CMD000935;CLI00460;2023-06-20;14:07;En cours;Apple Pay;DPD;541.2;108.24;0;649.44;FLASH25
CMD000936;CLI00113;2023-06-15;19:46;Expédiée;Carte bancaire;Chronopost;1608.4;321.68;0;1930.08;FLASH25
CMD000937;CLI00310;2024-08-19;15:04;Annulée;PayPal;Colissimo;75.0;15.0;0;90.0;SOLDES20
CMD000938;CLI00127;2024-09-02;20:43;Annulée;Carte bancaire;Chronopost;2590.4;518.08;0;3108.48;SOLDES20
CMD000939;CLI00204;2023-02-25;17:51;Retournée;Apple Pay;UPS;3831.15;766.23;0;4597.38;FLASH25
CMD000940;CLI00179;2023-08-04;09:52;En cours;Klarna;UPS;569.3;113.86;0;683.16;SOLDES20
CMD000941;CLI00057;2024-04-16;10:49;Livrée;Klarna;Mondial Relay;344.3;68.86;0;413.16;
CMD000942;CLI00048;2023-11-07;09:13;Livrée;Klarna;DPD;699.6;139.92;0;839.52;
CMD000943;CLI00312;2023-04-28;14:29;Livrée;PayPal;Colissimo;1627.3;325.46;0;1952.76;
CMD000944;CLI00311;2023-04-02;10:58;Livrée;PayPal;Colissimo;1198.0;239.6;0;1437.6;
CMD000945;CLI00317;2023-02-02;22:15;Annulée;PayPal;UPS;1328.1;265.62;0;1593.72;
CMD000946;CLI00019;2023-10-28;09:09;Livrée;Virement;Chronopost;1214.85;242.97;0;1457.82;
CMD000947;CLI00047;2023-10-19;10:01;Livrée;Klarna;Chronopost;1981.15;396.23;0;2377.38;SOLDES20
CMD000948;CLI00496;2023-12-25;08:51;Expédiée;PayPal;UPS;63.75;12.75;0;76.5;SOLDES20
CMD000949;CLI00066;2024-08-20;09:09;Annulée;Virement;Chronopost;19.0;3.8;6.99;29.79;FIDELITE15
CMD000950;CLI00479;2024-01-03;22:47;Retournée;PayPal;Colissimo;835.0;167.0;0;1002.0;
CMD000951;CLI00247;2023-02-25;15:14;Expédiée;Klarna;DPD;177.0;35.4;0;212.4;BIENVENUE10
CMD000952;CLI00031;2023-06-20;18:57;Livrée;Carte bancaire;Mondial Relay;1686.2;337.24;0;2023.44;SOLDES20
CMD000953;CLI00134;2023-06-12;09:01;Livrée;Klarna;Mondial Relay;153.0;30.6;0;183.6;FIDELITE15
CMD000954;CLI00490;2024-05-23;13:18;Annulée;Apple Pay;Chronopost;314.2;62.84;0;377.04;
CMD000955;CLI00129;2024-05-06;16:03;Livrée;Carte bancaire;UPS;477.0;95.4;0;572.4;
CMD000956;CLI00020;2023-08-01;16:00;Livrée;Klarna;Colissimo;1329.6;265.92;0;1595.52;SOLDES20
CMD000957;CLI00230;2023-04-20;08:29;Livrée;PayPal;Mondial Relay;1623.15;324.63;0;1947.78;
CMD000958;CLI00497;2023-02-18;11:01;Livrée;Carte bancaire;UPS;352.15;70.43;0;422.58;FIDELITE15
CMD000959;CLI00094;2023-12-24;11:42;Retournée;PayPal;UPS;690.4;138.08;0;828.48;FIDELITE15
CMD000960;CLI00081;2024-03-26;08:02;Livrée;Carte bancaire;Mondial Relay;3229.45;645.89;0;3875.34;FIDELITE15
CMD000961;CLI00213;2024-03-11;15:42;Livrée;Apple Pay;Colissimo;220.2;44.04;0;264.24;BIENVENUE10
CMD000962;CLI00020;2023-01-21;11:42;Livrée;Carte bancaire;Mondial Relay;1981.2;396.24;0;2377.44;
CMD000963;CLI00022;2023-09-19;21:31;Retournée;Apple Pay;UPS;49.3;9.86;9.99;69.15;FLASH25
CMD000964;CLI00328;2023-08-18;14:38;Livrée;Klarna;Mondial Relay;161.85;32.37;0;194.22;
CMD000965;CLI00211;2024-01-27;17:17;Livrée;PayPal;Chronopost;194.1;38.82;0;232.92;
CMD000966;CLI00391;2023-11-27;17:18;Expédiée;Klarna;UPS;307.8;61.56;0;369.36;
CMD000967;CLI00313;2024-04-01;22:27;Livrée;PayPal;Colissimo;90.0;18.0;0;108.0;
CMD000968;CLI00240;2023-02-22;20:42;Retournée;Virement;Colissimo;751.75;150.35;0;902.1;
CMD000969;CLI00121;2024-01-14;22:42;Retournée;Klarna;Colissimo;1358.25;271.65;0;1629.9;
CMD000970;CLI00497;2024-07-13;19:59;Expédiée;PayPal;UPS;1095.3;219.06;0;1314.36;FLASH25
CMD000971;CLI00498;2024-06-03;18:05;En cours;PayPal;Chronopost;3309.2;661.84;0;3971.04;FIDELITE15
CMD000972;CLI00289;2023-03-29;14:35;Livrée;Klarna;Chronopost;1510.9;302.18;0;1813.08;FLASH25
CMD000973;CLI00372;2024-02-06;13:14;Annulée;Carte bancaire;Mondial Relay;62.1;12.42;0;74.52;
CMD000974;CLI00405;2024-08-17;15:57;Expédiée;Klarna;Chronopost;298.0;59.6;0;357.6;
CMD000975;CLI00250;2023-10-18;08:56;Retournée;Klarna;DPD;1951.25;390.25;0;2341.5;BIENVENUE10
CMD000976;CLI00428;2024-09-16;09:28;Expédiée;Carte bancaire;Chronopost;444.85;88.97;0;533.82;SOLDES20
CMD000977;CLI00053;2024-01-31;16:34;Livrée;PayPal;Colissimo;244.65;48.93;0;293.58;
CMD000978;CLI00137;2024-07-01;09:27;Expédiée;Carte bancaire;UPS;4850.15;970.03;0;5820.18;
CMD000979;CLI00046;2023-11-04;20:38;Livrée;PayPal;Chronopost;136.3;27.26;0;163.56;FIDELITE15
